,sentiment,text
37769,0,@AngieZherself You've no idea. My husband &amp; I used to work for him &amp; knew him for a LOONG time. I can't believe how far he's fallen. 
37770,0,@riotradio please let it be today 
37771,0,@Chip1029 Sometimes he looks good other times not. It's the lighting I tell myself.  I was pissed Skinman got so little screen time. 
37772,0,@rodrigdb @spudcheyne it's about 5 days since i last heard from my college dormie. i guess i mis-read him 
37773,0,@CrunchyK  Well that's not good!!
37774,1,@fryfan20 sounds tempting! 
37775,1,why is Titanic a trending topic!? one of my favorite movies though lol 
37776,0,so tired. i am working tonight too 5.30-8.30 and then when i get home i need to write a proposal for a client. i want sleeps 
37777,1,@pdurham good morning 
37778,0,"up at half 7 for work, this should be interesting "
37779,1,@wyndwitch Yay! Managed it! thx  i'm eyeing up deaths daughter sock yarn now! Suppose I rlly shld use wht ive recently purchased 1st!
37780,1,"@JoeyMartelli hahaha, paulene starts exams this friday. i'm so happy i don't have school!  and i might go down the shore this thursday. "
37781,1,@Freesia13 liking it 
37782,1,@sapphire_dorian Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
37783,0,@Mom2chunkymonky I've drafted a few CL ads for my own kiddo.. nobody seems to want the wild ones 
37784,0,@darthbender I think your sinuses and @nicktjohnson's are both on that list 
37785,1,PLEASE HELP PASS THIS ON  http://beta.twiddeo.com/8a3
37786,0,I'm sad bridezillas is over.  those women were priceless
37787,0,u macam takde mood 
37788,1,"@YoungQ Calgary, AB, Canada! "
37789,1,@mrrickybell mmhmmm I'll leave you alone with your delusions. lol 
37790,1,"@ebrown2112 LoL that's from last winter (only a few months ago December) I'm in Seattle, felt like Siberia this last winter "
37791,1,@lungsxlocked I agree 
37792,1,@MsFitUniverse that's funny!  you should post a video for us to see/hear it 
37793,1,Used my laptop once since friday and that was only to update the n97 
37794,0,@powerhour really?! whoa! i love the spiral staircase. hey did u get my facebook message??? 
37795,1,home from work - gourmet burger in hand  awesome
37796,1,"@1CloudStrife Tehe, it's on my profile. or you could just call me &quot;junkie&quot; like @CorinaBecker does. Whatevs is fine with me. "
37797,0,Everyone seems to be having a horrible time at work today.  *sends fluffy kittens*
37798,0,@endlessblush I feel the same today and yesterday 
37799,1,@jamesmachan i think you will too  what pizza did you end up having?
37800,0,@JonsTubeGirl Your email is not coming through either ? Yep server problem ... 
37801,0,Ugh. I really do think I'm getting sick. Not cool.  I hate coughs.
37802,1,"Got some tasty pasta thingy for lunch, and watching the F1  awesome"
37803,1,@iantalbot Keep calm...Step a-w-a-y from the computer~~~~~ Chill~~~~~out~~~~ See? It works 
37804,0,"@ruSh_Me its #TGIF, but i'm still working tomo  @prateekgupta @reema226 @fraands"
37805,0,Omg @cincoseisdos woke me up  he scared me hahah
37806,1,@tindle That should be your 'tag-line'! Could put it on a business card 
37807,0,is absolutely in so much pain 
37808,0,@okocharuud Where are you  ??? xxx
37809,1,@MollySchofe on another note I totally love this pic of you and your dad....old pic -  http://bit.ly/18aEG8 
37810,1,@Janemaurer We are equally bizarre. 
37811,1,flat ironing thee hair 
37812,0,"@EmmyATL well me too, but i always get hit by my friends mom when tell them "
37813,1,"the expression is &quot;over my dead body&quot;. i remembered because of that movie, &quot;over her dead body&quot;. eva longoria and paul rudd...?  whatever!"
37814,1,@Nickyyy92 my auntie uncle an cousins live next door but 2! but ahh well  ill just say i want a drink for me birthday because its 9 days
37815,0,@hariharakumar Yah just saw it.. Thanks let me kick my hosting :x#$$# 
37816,1,@ambienteer This time I will invite a graphic designer to listen to it and make a gorgeous cover  @fernandomateus comes to mind 
37817,1,@highheelfiasco Great to meet you  yes it i s
37818,1,"@Cadistra Your face tells all, darling! "
37819,1,@NKOTBmama yea if you check jordans time line it has the time on it. It was 20mins before anyone else said it 
37820,1,"@patriciaco If not, an autograph would do. With my name on it. "
37821,1,@AussieGal999 good to see there r ppl out there who know less is more 
37822,1,"from macrumors: 2 days, 3 hours, 25 minutes until the WWDC Keynote! eeeeeeee "
37823,1,@Marawitch I know... I usually just deal with the nausea without medication. 
37824,0,I'm sleepy. I still need to pack. I really wish I was going to Vegas tomorrow instead of Phoenix.  stupid family
37825,1,"drinking tea waiting before setting off for work.  Rain has stopped, sun trying to get through.  TWO woodpeckers on feeders this morning. "
37826,1,@BrittanyJanay - @IamSpectacular is live doing some slow jam shit - Career Suicide is in this Kids Future BUT He's Brings the Freaks Out 
37827,1,is it legal for me to date an 18 year old high-school graduate who is amazingly hot and an amazing actor 
37828,1,ASH: have a guess? CHLOE: my guess is that ya'll are dating and being all cute  i was right.
37829,1,@Argenispaul you had a fun weekend...with someone...thats what! LOL just kidding. 
37830,1,@chrisledlin why r u goin to the gym for r u on a diet too  or r u just keepn fit?
37831,1,@orbyn you say it like it's a bad thing 
37832,1,Hey @hawkcam Portico was spotted on the roof this afternoon around 2:30    Hope this helps.   (hawkcam live &gt; http://ustre.am/2f9i)
37833,0,"duo maia already performed for 3 times, but where's vidi aldiano? "
37834,1,Prison outfits ARE SO COOL!  not the orange one. the Fox River outfits. I WANT ONE!!
37835,0,I wish i was still in australia 
37836,1,samberg and timberlake collaboration; dick in a box 
37837,0,@StephanieKaren sorry darling  miss you too  xxx
37838,1,@NadiaNV teeheee it's k wifey 
37839,1,"@ckanal Ah, well, I hope you have a fab summer. Lotsa smiles "
37840,0,Spider fell from wall onto bed. Found it. Killed it with a pink Croc. Still having panic attack. 
37841,0,didn't get the dvd today either 
37842,1,@xohanna i love them too babes  if shaun doesnt win... they best do.
37843,1,"@ArchAngelica17 Haha, you finished the movie? Buenas Noches! "
37844,1,@virtuallyready Morning Lisa! We didn't have as much rain as U did up in Tampa...Hope you enjoy your weekend 
37845,1,@ddlovato have fun on your vacation trip! You deserve it 
37846,0,@dannywood oh Danny that is awesome...my eyes welled up when i read this...i wish she was here for you too 
37847,1,"The guy who plays Bryce on Chuck, he could so play Sean Maher's brother. Hmm, casting ideas in my head. "
37848,1,"@grasswren hahaha maybe it was certain groups of juniors.  hello, and what are you doing in Korea? We're all over the world!"
37849,1,@yo_liverpool Cheers. Will try the forum tmrw. Like the pics on there.  
37850,0,@_Chappers_ I liked NTL's broadband actually 
37851,0,I am really bored...Why do I wake up think there is loads to be done and then find out NOTHING needs to be done?! haha IT BUGS ME!  xx
37852,0,@darwinmago is down with a fever  saddest weekend ever.
37853,0,@anna8687 I just got home but I have to go again in an hour 
37854,0,@REALConformist not luccy I damn near broke my foot last night 
37855,0,@Raven12  that's really worse! But try to drink loads of water. Sometimes I do get headaches because I drink too less ...
37856,1,goo baacck ;D doing my nails 
37857,0,@EnglishRose75 thats awful 
37858,0,lol im supposed to be studying for my English exam a long time ago i always say I will then i don't till very late  @shanedawson plz help
37859,0,@sneakerkiddo yes and sneezed and peed myself.. idk why that happens but it makes me mad 
37860,0,@simoncurtis ?!?!? though I'm sad we didn't get to talk yesturday. 
37861,1,@lollipop26 you genius i've been trying to work out what to do with my haux e/s!! this is gold!! 
37862,1,@bayouqueen Thanks  http://thrdl.es/~/6YN
37863,1,@gemsupernova Hey!  Vote for @TomFelton! He's currently in 3rd place! http://bit.ly/votetom spread the word! Vote as many times as you can
37864,1,On my way to get my bruvver and waylon! 
37865,1,"@tommcfly ohh it will be the best in the world, cause i really really wanst to meet you Tom "
37866,1,@JustRelli yess your my apple buddy now  tell me apple juice is ur fav too lol
37867,1,@mjh81 LOL! I thought it was shit! 
37868,1,@KarrieLyne not much trouble so far...still at home  and you?
37869,1,@lordmuttley  what you up to tonight? x
37870,0,I am totally envious of tayane's height.. 
37871,0,@aurorawilbs at least ur in the sun  im in a rebore sweatshop 
37872,1,@theBrandiCyrus aww im sorry brandi and it will be okay I love you brandi!  
37873,0,@Britt_Kims_Mom Omg ouch!!! Make sure to put on aloe lotion. I use a kind with lidocain in it and it helps a ton! 
37874,1,http://twitpic.com/69eov - Graduation party time 
37875,0,@velvetella  what time you done? poor you. x
37876,1,Medicine procured  This means LUNCH! *squee*
37877,0,AAAAHHHHHHHHH! Tmr they having some sort of Sims gathering at Iluma. If only I could go. 
37878,1,@mikegentile http://twitpic.com/5dcgv - These look cool  I can't wait to see you guys this summer! *cough*july 24 ;)
37879,0,"@laurakaye09 At this stage, yes, it's a no go. "
37880,1,@nik_kee_dee be nice!!! it's the only way to be truly triumphant!! 
37881,0,"@nickybelly my bad my bad lol, I follow too many folks "
37882,0,"@gg_the_undead oh of course, the US and its fucking stupid health &quot;care&quot; system. So sorry hun. ((((hugs)))) that really sucks "
37883,0,@michelle_atwork The legs had snapped almost clean off - I think I had over worked it - poor horse 
37884,1,@christian792 omgsh you like them!?!? I went to see them like a year ago and they were so nice 
37885,1,@G_Williams there's always more where that one came from...it's like the xbox Santa. but  all year. 
37886,1,@RisaRM come to nh!! They just gave us that right I believe weds  I was so excited they did it in gay pride month too lol
37887,1,".@tylermassey YES! Also if I get one more person trying to quote me scripture when clearly that's not me, I'm going to choke. Amen "
37888,1,"@staaceeyy not sure,it just said 'see you at sway sway baby  x'"
37889,1,A Bit of Fry and Laurie 
37890,0,Now I want the 3G S for speed and the camera.....  http://gizmodo.com/5293388/iphone-3gs-review
37891,1,@HeatherShea Hello 
37892,1,@amiemccarron me too  I thought she did a good job with that interivew 
37893,0,@jeyowenji i know. and its SAD  peyton and lucas.
37894,1,"Fortunately, each frame is rendered to disk so assuming Vista boots back up and doesn't BSOD on the way, I can start from the last frame "
37895,1,Is back home 
37896,0,"@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana"
37897,1,@susanahG it's raining here in Melbourne too   Must be a really big cloud lol
37898,1,Good Morning everyone! It's great to be alive blue skies and fresh breeze! 
37899,0,@mrs_mcsupergirl Joe was the first one I scared away.  oh well!
37900,0,"@conradtheart I'm home, but sick in bed "
37901,1,"@MajesticFlame Back is definitely improving, thanks   Computer not so much, Chris gave it to the computer guy to bring to his lab to fix"
37902,1,@FuzzyMonsters and you say im the clean freak  im thinking of entering a photography competition... im that cool (Y)
37903,0,@stoptouching 
37904,0,@officialnjonas a tweeet while you are with your family and im stress about the school 
37905,1,#aftrsmachinima - &quot;if its not funny then no one is going to watch it&quot; Mark Strong - me disagrees! Thats a myth 
37906,1,"@Joeballtshirts nah, dont have to "
37907,1,"@Patty_B It's not even 11 yet, and they're already leaving? Or relocating? "
37908,0,@ika524 not fair it's 18'deg here it may top 21'deg over the weekend but that's it  can u send some heat this way ha ha !!
37909,1,Over and out for tonight twitter folks. In bed and about to watch 50 first dates  Night all Xxx
37910,1,@lynnie11 HAHA awesome.  @julesh looks like we're all making 2010 our year 
37911,1,http://twitpic.com/7gfbh - It seems more official now. 
37912,1,"@lloydaustins Spiritualized are a bit dronesome,but I sa Spectrum in Fen and they were truly awesome. 'Revolution' was the best! "
37913,0,@exoticbella_ never that just making sure u dont ruin the goods.. And I thought we was top notch ace boon coons.I never get promo help 
37914,1,@J_JuLiEt words made me realize so many things and I need to thank you for that. I will definitely explain when I see you. 
37915,1,"@bunnylake will kill me, but I can't stop listening to this song - Lily Allen - who'd have known  â« http://blip.fm/~8bb4c"
37916,1,"@kevin_hoare I don't think so either, but he has a good future ahead of him "
37917,0,@prolificd 6.. 3 more months.. wah ! 
37918,0,@kkmariejb23 yeah see you even know it 
37919,1,@magicman247 I left out the &quot;wears women's clothing and hangs around in bars&quot; bit! 
37920,0,@SaraIggy heard the answer was no 
37921,1,"@MaraBG oh dear, read ur reply, finally figured out what Gr8 means, just needed 2 b in right context! So, thx 4 that 2! lol "
37922,0,@fitprosarah Sorry about poison ivy.  Maybe 2morrow on the door! #Kettlebells make it ez 2 eat what u like! Same issue w/ my friends!
37923,1,@mothgal Morning Hon Still sort of Sunday here 
37924,0,@Nebaby it is not easy! IT IS SO NOT EASY 
37925,0,"@StephWBates  so o! hats sounds like me! lol  yeah, its pissing it down, waste of time no one will go and everything will get soaked! "
